indexDados;codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;horarioSeparado;percDisciplina;salaSeparada;predio;lotacao;percOcupacaoReal;percOcupacaoTotal
1392;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);3M1;;I9;UAC;130.0;;
1393;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);3M2;;I9;UAC;130.0;;
1394;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);5M1;;I9;UAC;130.0;;
1395;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);5M2;;I9;UAC;130.0;;
1396;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);2T4;;I9;UAC;130.0;;
1397;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);2T5;;I9;UAC;130.0;;
1398;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);4M3;;S10;UAC;80.0;;
1399;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);4M4;;S10;UAC;80.0;;
1400;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);6M3;;S10;UAC;80.0;;
1401;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);6M4;;S10;UAC;80.0;;
1402;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);2T2;;S10;UAC;80.0;;
1403;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);2T3;;S10;UAC;80.0;;
1404;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);4M3;;I10;UAC;80.0;;
1405;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);4M4;;I10;UAC;80.0;;
1406;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);6M3;;I10;UAC;80.0;;
1407;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);6M4;;I10;UAC;80.0;;
1408;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);2T2;;I10;UAC;80.0;;
1409;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);2T3;;I10;UAC;80.0;;
1410;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);2M3;;S3;UAC;130.0;;
1411;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);2M4;;S3;UAC;130.0;;
1412;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);4T2;;S3;UAC;130.0;;
1413;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);4T3;;S3;UAC;130.0;;
1414;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);6T2;;S3;UAC;130.0;;
1415;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);6T3;;S3;UAC;130.0;;
1416;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);2M3;;I10;UAC;80.0;;
1417;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);2M4;;I10;UAC;80.0;;
1418;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);4T2;;I10;UAC;80.0;;
1419;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);4T3;;I10;UAC;80.0;;
1420;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);6T2;;I10;UAC;80.0;;
1421;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);6T3;;I10;UAC;80.0;;
1422;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);3M1;;S10;UAC;80.0;;
1423;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);3M2;;S10;UAC;80.0;;
1424;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);5M1;;S10;UAC;80.0;;
1425;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);5M2;;S10;UAC;80.0;;
1426;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);2T4;;S10;UAC;80.0;;
1427;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);2T5;;S10;UAC;80.0;;
1428;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);3M1;;S9;UAC;130.0;;
1429;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);3M2;;S9;UAC;130.0;;
1430;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);5M1;;S9;UAC;130.0;;
1431;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);5M2;;S9;UAC;130.0;;
1432;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);2T4;;S9;UAC;130.0;;
1433;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);2T5;;S9;UAC;130.0;;
1434;IFD0171 - FISICA 1;17;2022;2;LEANDRO XAVIER CARDOSO;60h;46T23;110;39;46T23 (I-9 - FGA);4T2;;I9;UAC;130.0;;
1435;IFD0171 - FISICA 1;17;2022;2;LEANDRO XAVIER CARDOSO;60h;46T23;110;39;46T23 (I-9 - FGA);4T3;;I9;UAC;130.0;;
1436;IFD0171 - FISICA 1;17;2022;2;LEANDRO XAVIER CARDOSO;60h;46T23;110;39;46T23 (I-9 - FGA);6T2;;I9;UAC;130.0;;
1437;IFD0171 - FISICA 1;17;2022;2;LEANDRO XAVIER CARDOSO;60h;46T23;110;39;46T23 (I-9 - FGA);6T3;;I9;UAC;130.0;;
1438;IFD0171 - FISICA 1;18;2022;2;WYTLER CORDEIRO DOS SANTOS;60h;35T45;110;50;35T45 (I-9 - FGA);3T4;;I9;UAC;130.0;;
1439;IFD0171 - FISICA 1;18;2022;2;WYTLER CORDEIRO DOS SANTOS;60h;35T45;110;50;35T45 (I-9 - FGA);3T5;;I9;UAC;130.0;;
1440;IFD0171 - FISICA 1;18;2022;2;WYTLER CORDEIRO DOS SANTOS;60h;35T45;110;50;35T45 (I-9 - FGA);5T4;;I9;UAC;130.0;;
1441;IFD0171 - FISICA 1;18;2022;2;WYTLER CORDEIRO DOS SANTOS;60h;35T45;110;50;35T45 (I-9 - FGA);5T5;;I9;UAC;130.0;;
1442;IFD0171 - FISICA 1;19;2022;2;RAFAEL MORGADO SILVA;60h;24T45;110;50;24T45 (S-3 - FGA);2T4;;S3;UAC;130.0;;
1443;IFD0171 - FISICA 1;19;2022;2;RAFAEL MORGADO SILVA;60h;24T45;110;50;24T45 (S-3 - FGA);2T5;;S3;UAC;130.0;;
1444;IFD0171 - FISICA 1;19;2022;2;RAFAEL MORGADO SILVA;60h;24T45;110;50;24T45 (S-3 - FGA);4T4;;S3;UAC;130.0;;
1445;IFD0171 - FISICA 1;19;2022;2;RAFAEL MORGADO SILVA;60h;24T45;110;50;24T45 (S-3 - FGA);4T5;;S3;UAC;130.0;;
1446;IFD0173 - FISICA 1 EXPERIMENTAL;1;2022;2;WYTLER CORDEIRO DOS SANTOS;30h;3T23;24;23;FGA - LAB FISICA;3T2;;Lab.Fis-1;UED;25.0;;
1447;IFD0173 - FISICA 1 EXPERIMENTAL;1;2022;2;WYTLER CORDEIRO DOS SANTOS;30h;3T23;24;23;FGA - LAB FISICA;3T3;;Lab.Fis-1;UED;25.0;;
1448;IFD0173 - FISICA 1 EXPERIMENTAL;2;2022;2;RAFAEL MORGADO SILVA;30h;2T23;24;23;FGA - LAB FISICA;2T2;;Lab.Fis-1;UED;25.0;;
1449;IFD0173 - FISICA 1 EXPERIMENTAL;2;2022;2;RAFAEL MORGADO SILVA;30h;2T23;24;23;FGA - LAB FISICA;2T3;;Lab.Fis-1;UED;25.0;;
1450;IFD0173 - FISICA 1 EXPERIMENTAL;3;2022;2;RAFAEL CASTILHO FARIA MENDES;30h;3M34;24;21;FGA - LAB FISICA;3M3;;Lab.Fis-1;UED;25.0;;
1451;IFD0173 - FISICA 1 EXPERIMENTAL;3;2022;2;RAFAEL CASTILHO FARIA MENDES;30h;3M34;24;21;FGA - LAB FISICA;3M4;;Lab.Fis-1;UED;25.0;;
1452;IFD0173 - FISICA 1 EXPERIMENTAL;6;2022;2;RAFAEL MORGADO SILVA;30h;2M12;24;21;FGA - LAB FISICA;2M1;;Lab.Fis-1;UED;25.0;;
1453;IFD0173 - FISICA 1 EXPERIMENTAL;6;2022;2;RAFAEL MORGADO SILVA;30h;2M12;24;21;FGA - LAB FISICA;2M2;;Lab.Fis-1;UED;25.0;;
1454;IFD0173 - FISICA 1 EXPERIMENTAL;11;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;6M12;24;23;FGA - LAB FISICA;6M1;;Lab.Fis-1;UED;25.0;;
1455;IFD0173 - FISICA 1 EXPERIMENTAL;11;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;6M12;24;23;FGA - LAB FISICA;6M2;;Lab.Fis-1;UED;25.0;;
1456;IFD0173 - FISICA 1 EXPERIMENTAL;12;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;4M34;24;24;FGA - LAB FISICA;4M3;;Lab.Fis-1;UED;25.0;;
1457;IFD0173 - FISICA 1 EXPERIMENTAL;12;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;4M34;24;24;FGA - LAB FISICA;4M4;;Lab.Fis-1;UED;25.0;;
1458;IFD0173 - FISICA 1 EXPERIMENTAL;13;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;4M12;24;23;FGA - LAB FISICA;4M1;;Lab.Fis-1;UED;25.0;;
1459;IFD0173 - FISICA 1 EXPERIMENTAL;13;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;4M12;24;23;FGA - LAB FISICA;4M2;;Lab.Fis-1;UED;25.0;;
1460;IFD0173 - FISICA 1 EXPERIMENTAL;35;2022;2;WYTLER CORDEIRO DOS SANTOS;30h;5T23;24;24;FGA - LAB FISICA;5T2;;Lab.Fis-1;UED;25.0;;
1461;IFD0173 - FISICA 1 EXPERIMENTAL;35;2022;2;WYTLER CORDEIRO DOS SANTOS;30h;5T23;24;24;FGA - LAB FISICA;5T3;;Lab.Fis-1;UED;25.0;;
1462;IFD0173 - FISICA 1 EXPERIMENTAL;36;2022;2;RAFAEL MORGADO SILVA;30h;4T23;24;19;FGA - LAB FISICA;4T2;;Lab.Fis-1;UED;25.0;;
1463;IFD0173 - FISICA 1 EXPERIMENTAL;36;2022;2;RAFAEL MORGADO SILVA;30h;4T23;24;19;FGA - LAB FISICA;4T3;;Lab.Fis-1;UED;25.0;;
1464;IFD0173 - FISICA 1 EXPERIMENTAL;37;2022;2;RAFAEL CASTILHO FARIA MENDES;30h;3M12;24;23;FGA - LAB FISICA;3M1;;Lab.Fis-1;UED;25.0;;
1465;IFD0173 - FISICA 1 EXPERIMENTAL;37;2022;2;RAFAEL CASTILHO FARIA MENDES;30h;3M12;24;23;FGA - LAB FISICA;3M2;;Lab.Fis-1;UED;25.0;;
1466;IQD0125 - QUIMICA GERAL TEORICA;1;2022;2;FELIX MARTIN CARBAJAL GAMARRA;60h;35M12;65;17;FGA - SALA S4;3M1;;S4;UAC;130.0;;
1467;IQD0125 - QUIMICA GERAL TEORICA;1;2022;2;FELIX MARTIN CARBAJAL GAMARRA;60h;35M12;65;17;FGA - SALA S4;3M2;;S4;UAC;130.0;;
1468;IQD0125 - QUIMICA GERAL TEORICA;1;2022;2;FELIX MARTIN CARBAJAL GAMARRA;60h;35M12;65;17;FGA - SALA S4;5M1;;S4;UAC;130.0;;
1469;IQD0125 - QUIMICA GERAL TEORICA;1;2022;2;FELIX MARTIN CARBAJAL GAMARRA;60h;35M12;65;17;FGA - SALA S4;5M2;;S4;UAC;130.0;;
1470;IQD0125 - QUIMICA GERAL TEORICA;2;2022;2;PATRICIA REGINA SOBRAL BRAGA;60h;35T23;65;60;FGA - SALA S9;3T2;;S9;UAC;130.0;;
1471;IQD0125 - QUIMICA GERAL TEORICA;2;2022;2;PATRICIA REGINA SOBRAL BRAGA;60h;35T23;65;60;FGA - SALA S9;3T3;;S9;UAC;130.0;;
1472;IQD0125 - QUIMICA GERAL TEORICA;2;2022;2;PATRICIA REGINA SOBRAL BRAGA;60h;35T23;65;60;FGA - SALA S9;5T2;;S9;UAC;130.0;;
1473;IQD0125 - QUIMICA GERAL TEORICA;2;2022;2;PATRICIA REGINA SOBRAL BRAGA;60h;35T23;65;60;FGA - SALA S9;5T3;;S9;UAC;130.0;;
1474;IQD0125 - QUIMICA GERAL TEORICA;3;2022;2;FELIX MARTIN CARBAJAL GAMARRA;60h;35M34;15;9;FGA - SALA MULTIUSO;3M3;;Multi.;UAC;25.0;;
1475;IQD0125 - QUIMICA GERAL TEORICA;3;2022;2;FELIX MARTIN CARBAJAL GAMARRA;60h;35M34;15;9;FGA - SALA MULTIUSO;3M4;;Multi.;UAC;25.0;;
1476;IQD0125 - QUIMICA GERAL TEORICA;3;2022;2;FELIX MARTIN CARBAJAL GAMARRA;60h;35M34;15;9;FGA - SALA MULTIUSO;5M3;;Multi.;UAC;25.0;;
1477;IQD0125 - QUIMICA GERAL TEORICA;3;2022;2;FELIX MARTIN CARBAJAL GAMARRA;60h;35M34;15;9;FGA - SALA MULTIUSO;5M4;;Multi.;UAC;25.0;;
1478;IQD0126 - QUIMICA GERAL EXPERIMENTAL;1;2022;2;PATRICIA REGINA SOBRAL BRAGA;30h;5M34;16;14;FGA - LAB QUIMICA;5M3;;Lab.Quim.;UED;20.0;;
1479;IQD0126 - QUIMICA GERAL EXPERIMENTAL;1;2022;2;PATRICIA REGINA SOBRAL BRAGA;30h;5M34;16;14;FGA - LAB QUIMICA;5M4;;Lab.Quim.;UED;20.0;;
1480;IQD0126 - QUIMICA GERAL EXPERIMENTAL;2;2022;2;MARCELO BENTO DA SILVA;30h;2T23;16;9;FGA - SALA LAB QUIM;2T2;;Lab.Quim.;UED;20.0;;
1481;IQD0126 - QUIMICA GERAL EXPERIMENTAL;2;2022;2;MARCELO BENTO DA SILVA;30h;2T23;16;9;FGA - SALA LAB QUIM;2T3;;Lab.Quim.;UED;20.0;;
1482;IQD0126 - QUIMICA GERAL EXPERIMENTAL;3;2022;2;MARIA DEL PILAR HIDALGO FALLA;30h;3T45;16;14;FGA - SALA LAB QUIM;3T4;;Lab.Quim.;UED;20.0;;
1483;IQD0126 - QUIMICA GERAL EXPERIMENTAL;3;2022;2;MARIA DEL PILAR HIDALGO FALLA;30h;3T45;16;14;FGA - SALA LAB QUIM;3T5;;Lab.Quim.;UED;20.0;;
1484;IQD0126 - QUIMICA GERAL EXPERIMENTAL;4;2022;2;PATRICIA REGINA SOBRAL BRAGA;30h;2M34;16;12;FGA - SALA LAB QUIM;2M3;;Lab.Quim.;UED;20.0;;
1485;IQD0126 - QUIMICA GERAL EXPERIMENTAL;4;2022;2;PATRICIA REGINA SOBRAL BRAGA;30h;2M34;16;12;FGA - SALA LAB QUIM;2M4;;Lab.Quim.;UED;20.0;;
1486;IQD0126 - QUIMICA GERAL EXPERIMENTAL;10;2022;2;ROSEANY DE VASCONCELOS VIEIRA LOPES;30h;6M34;16;14;FGA - SALA LAB QUIM;6M3;;Lab.Quim.;UED;20.0;;
1487;IQD0126 - QUIMICA GERAL EXPERIMENTAL;10;2022;2;ROSEANY DE VASCONCELOS VIEIRA LOPES;30h;6M34;16;14;FGA - SALA LAB QUIM;6M4;;Lab.Quim.;UED;20.0;;
1488;IQD0126 - QUIMICA GERAL EXPERIMENTAL;11;2022;2;ROSEANY DE VASCONCELOS VIEIRA LOPES;30h;3M34;16;14;FGA - SALA LAB QUIM;3M3;;Lab.Quim.;UED;20.0;;
1489;IQD0126 - QUIMICA GERAL EXPERIMENTAL;11;2022;2;ROSEANY DE VASCONCELOS VIEIRA LOPES;30h;3M34;16;14;FGA - SALA LAB QUIM;3M4;;Lab.Quim.;UED;20.0;;
1490;IQD0126 - QUIMICA GERAL EXPERIMENTAL;12;2022;2;ANDREIA ALVES COSTA LINDINGER;30h;3T23;16;10;FGA - SALA LAB QUIM;3T2;;Lab.Quim.;UED;20.0;;
1491;IQD0126 - QUIMICA GERAL EXPERIMENTAL;12;2022;2;ANDREIA ALVES COSTA LINDINGER;30h;3T23;16;10;FGA - SALA LAB QUIM;3T3;;Lab.Quim.;UED;20.0;;
1492;IQD0126 - QUIMICA GERAL EXPERIMENTAL;13;2022;2;ANDREIA ALVES COSTA LINDINGER;30h;5T23;16;10;FGA - SALA LAB QUIM;5T2;;Lab.Quim.;UED;20.0;;
1493;IQD0126 - QUIMICA GERAL EXPERIMENTAL;13;2022;2;ANDREIA ALVES COSTA LINDINGER;30h;5T23;16;10;FGA - SALA LAB QUIM;5T3;;Lab.Quim.;UED;20.0;;
1494;IQD0126 - QUIMICA GERAL EXPERIMENTAL;22;2022;2;MARIA DEL PILAR HIDALGO FALLA;30h;5T45;16;4;FGA - LAB QUIMICA;5T4;;Lab.Quim.;UED;20.0;;
1495;IQD0126 - QUIMICA GERAL EXPERIMENTAL;22;2022;2;MARIA DEL PILAR HIDALGO FALLA;30h;5T45;16;4;FGA - LAB QUIMICA;5T5;;Lab.Quim.;UED;20.0;;
1496;IQD0126 - QUIMICA GERAL EXPERIMENTAL;23;2022;2;MARCELO BENTO DA SILVA;30h;2T45;16;3;FGA - SALA LAB QUIM;2T4;;Lab.Quim.;UED;20.0;;
1497;IQD0126 - QUIMICA GERAL EXPERIMENTAL;23;2022;2;MARCELO BENTO DA SILVA;30h;2T45;16;3;FGA - SALA LAB QUIM;2T5;;Lab.Quim.;UED;20.0;;
1498;IQD0126 - QUIMICA GERAL EXPERIMENTAL;24;2022;2;YURI GUIMARAES DIAS;30h;4T45;16;4;FGA - SALA LAB QUIM;4T4;;Lab.Quim.;UED;20.0;;
1499;IQD0126 - QUIMICA GERAL EXPERIMENTAL;24;2022;2;YURI GUIMARAES DIAS;30h;4T45;16;4;FGA - SALA LAB QUIM;4T5;;Lab.Quim.;UED;20.0;;
1500;ENM0068 - TERMODINAMICA 1;4;2022;2;JULIANA PETROCCHI RODRIGUES;60h;26T23;60;26;FGA - SALA S6 / SALA I2;2T2;;S6;UAC;60.0;;
1501;ENM0068 - TERMODINAMICA 1;4;2022;2;JULIANA PETROCCHI RODRIGUES;60h;26T23;60;26;FGA - SALA S6 / SALA I2;2T3;;S6;UAC;60.0;;
1502;ENM0068 - TERMODINAMICA 1;4;2022;2;JULIANA PETROCCHI RODRIGUES;60h;26T23;60;26;FGA - SALA S6 / SALA I2;6T2;;S6;UAC;60.0;;
1503;ENM0068 - TERMODINAMICA 1;4;2022;2;JULIANA PETROCCHI RODRIGUES;60h;26T23;60;26;FGA - SALA S6 / SALA I2;6T3;;S6;UAC;60.0;;
1504;ENM0068 - TERMODINAMICA 1;4;2022;2;JULIANA PETROCCHI RODRIGUES;60h;26T23;60;26;FGA - SALA S6 / SALA I2;2T2;;I2;UAC;60.0;;
1505;ENM0068 - TERMODINAMICA 1;4;2022;2;JULIANA PETROCCHI RODRIGUES;60h;26T23;60;26;FGA - SALA S6 / SALA I2;2T3;;I2;UAC;60.0;;
1506;ENM0068 - TERMODINAMICA 1;4;2022;2;JULIANA PETROCCHI RODRIGUES;60h;26T23;60;26;FGA - SALA S6 / SALA I2;6T2;;I2;UAC;60.0;;
1507;ENM0068 - TERMODINAMICA 1;4;2022;2;JULIANA PETROCCHI RODRIGUES;60h;26T23;60;26;FGA - SALA S6 / SALA I2;6T3;;I2;UAC;60.0;;
1508;ENM0071 - TRANSFERENCIA DE CALOR;3;2022;2;FABIO ALFAIA DA CUNHA;90h;246M34;40;23;FGA - SALA I7/ SALA I8;2M3;;I7;UAC;40.0;;
1509;ENM0071 - TRANSFERENCIA DE CALOR;3;2022;2;FABIO ALFAIA DA CUNHA;90h;246M34;40;23;FGA - SALA I7/ SALA I8;2M4;;I7;UAC;40.0;;
1510;ENM0071 - TRANSFERENCIA DE CALOR;3;2022;2;FABIO ALFAIA DA CUNHA;90h;246M34;40;23;FGA - SALA I7/ SALA I8;4M3;;I7;UAC;40.0;;
1511;ENM0071 - TRANSFERENCIA DE CALOR;3;2022;2;FABIO ALFAIA DA CUNHA;90h;246M34;40;23;FGA - SALA I7/ SALA I8;4M4;;I7;UAC;40.0;;
1512;ENM0071 - TRANSFERENCIA DE CALOR;3;2022;2;FABIO ALFAIA DA CUNHA;90h;246M34;40;23;FGA - SALA I7/ SALA I8;6M3;;I7;UAC;40.0;;
1513;ENM0071 - TRANSFERENCIA DE CALOR;3;2022;2;FABIO ALFAIA DA CUNHA;90h;246M34;40;23;FGA - SALA I7/ SALA I8;6M4;;I7;UAC;40.0;;
1514;ENM0071 - TRANSFERENCIA DE CALOR;3;2022;2;FABIO ALFAIA DA CUNHA;90h;246M34;40;23;FGA - SALA I7/ SALA I8;2M3;;I8;UAC;45.0;;
1515;ENM0071 - TRANSFERENCIA DE CALOR;3;2022;2;FABIO ALFAIA DA CUNHA;90h;246M34;40;23;FGA - SALA I7/ SALA I8;2M4;;I8;UAC;45.0;;
1516;ENM0071 - TRANSFERENCIA DE CALOR;3;2022;2;FABIO ALFAIA DA CUNHA;90h;246M34;40;23;FGA - SALA I7/ SALA I8;4M3;;I8;UAC;45.0;;
1517;ENM0071 - TRANSFERENCIA DE CALOR;3;2022;2;FABIO ALFAIA DA CUNHA;90h;246M34;40;23;FGA - SALA I7/ SALA I8;4M4;;I8;UAC;45.0;;
1518;ENM0071 - TRANSFERENCIA DE CALOR;3;2022;2;FABIO ALFAIA DA CUNHA;90h;246M34;40;23;FGA - SALA I7/ SALA I8;6M3;;I8;UAC;45.0;;
1519;ENM0071 - TRANSFERENCIA DE CALOR;3;2022;2;FABIO ALFAIA DA CUNHA;90h;246M34;40;23;FGA - SALA I7/ SALA I8;6M4;;I8;UAC;45.0;;
1520;ENM0080 - FENOMENOS DE TRANSPORTE;2;2022;2;JHON NERO VAZ GOULART;15h;35T23 6T2;30;25;FGA - SALA S3 / LAB TERMOFLUIDOS;3T2;;S3;UAC;130.0;;
